index,attr_1,attr_2,utility
27,2,2,12.632030102681265
27,2,3,17.168564735397116
27,3,1,8.97869734511117
27,3,2,18.932692127874272
27,3,3,25.337280026401807
28,1,1,2.111324107991563
28,1,2,6.254559263715625
28,1,3,9.704949469875
28,2,1,7.720586556718616
28,2,2,17.116415263937405
28,2,3,23.26342488959659
28,3,1,12.166145191145043
28,3,2,25.653819527883336
28,3,3,34.33204346928424
29,1,1,1.9777934419153194
29,1,2,5.858989743462401
29,1,3,9.091160065375913
29,2,1,7.232298159160069
29,2,2,16.033887800541304
29,2,3,21.792129881423968
29,3,1,11.396697494884295
29,3,2,24.031344041532428
29,3,3,32.16071382128763
30,1,1,1.7437693965583572
30,1,2,5.165719934587827
30,1,3,8.015441029000412
30,2,1,6.376530495780985
30,2,2,14.136664760784164
30,2,3,19.213558083321338
30,3,1,10.04817383465842
30,3,2,21.18781537530423
30,3,3,28.355270749974455
31,1,1,0.5501812882867028
31,1,2,1.629849941253238
31,1,3,2.528972970981922
31,2,1,2.01187597964065
31,2,2,4.4602964391485544
31,2,3,6.062120461407787
31,3,1,3.170325867739299
31,3,2,6.685023594388772
31,3,3,8.946446371710435
32,1,1,0.9752874313939507
32,1,2,2.8891788881306266
32,1,3,4.483023333298808
32,2,1,3.566383296271657
32,2,2,7.906613965260718
32,2,3,10.746112271499445
32,3,1,5.619927536717698
32,3,2,11.850311213750082
32,3,3,15.85905752836574
33,1,1,0.948472787552674
33,1,2,2.8097435336031618
33,1,3,4.3597666705499325
33,2,1,3.4683288204190146
33,2,2,7.689228781524776
33,2,3,10.450657655800379
33,3,1,5.465412723484143
33,3,2,11.52449764907528
33,3,3,15.42302711764504
34,1,1,0.45158767000103966
34,1,2,1.3377774800627835
34,1,3,2.075775813855382
34,2,1,1.6513436667506864
34,2,2,3.661002144841048
34,2,3,4.975776008227676
34,3,1,2.602196952598572
34,3,2,5.487053618804367
34,3,3,7.34322478390913
35,1,1,0.7556573320818348
35,1,2,2.238549519080261
35,1,3,3.4734677620723042
35,2,1,2.7632507095780214
35,2,2,6.1260820374260705
35,2,3,8.32613880579483
35,3,1,4.35434653640475
35,3,2,9.18167738850385
35,3,3,12.287673064840776
36,1,1,0.6863106165031717
36,1,2,2.033117704661499
36,1,3,3.154707431507553
36,2,1,2.5096670375957397
36,2,2,5.563891146628314
36,2,3,7.56204858246144
36,3,1,3.954747911510713
36,3,2,8.339074341642043
36,3,3,11.160032621250357
37,1,1,0.216392798762745
37,1,2,0.6410392317219191
37,1,3,0.9946749386739164
37,2,1,0.791294584651729
37,2,2,1.7542872691735423
37,2,3,2.3843035759466753
37,3,1,1.24692660785755
37,3,2,2.6292987351306367
37,3,3,3.5187430226569107
38,1,1,0.28308475458778887
38,1,2,0.8386066201403855
38,1,3,1.301232353937311
38,2,1,1.0351704612332333
38,2,2,2.2949561349080025
38,2,3,3.119142580154361
38,3,1,1.6312276323083905
38,3,2,3.4396449023634696
38,3,3,4.6032146666694835
39,1,1,1.521044971650275
39,1,2,4.505923975364048
39,1,3,6.991662026402795
39,2,1,5.562082730850194
39,2,2,12.331047266189811
39,2,3,16.759490083853173
39,3,1,8.76476231068181
39,3,2,18.481583689029
39,3,3,24.733569747900653
40,1,1,0.5409745682611656
40,1,2,1.6025760727807477
40,1,3,2.486653200041533
40,2,1,1.9782092969216942
40,2,2,4.385657949217318
40,2,3,5.960677088037048
40,3,1,3.1172737133396318
40,3,2,6.573156575447962
40,3,3,8.796736760130733
41,1,1,1.0948080706934809
41,1,2,3.243245286040141
41,1,3,5.032414002698455
41,2,1,4.003440514314873
41,2,2,8.875562734006655
41,2,3,12.063039125399747
41,3,1,6.3086448423898265
41,3,2,13.302556702181574
41,3,3,17.802571443816433
42,1,1,1.0391831065131905
42,1,2,3.0784626107081934
42,1,3,4.77672731556691
42,2,1,3.800033870568056
42,2,2,8.424613501556884
42,2,3,11.450140721361887
42,3,1,5.988115470367726
42,3,2,12.626680939230335
42,3,3,16.898059113858828
43,1,1,0.613614388431586
43,1,2,1.817763337702252
43,1,3,2.82055067300003
43,2,1,2.2438350324340393
43,2,2,4.974545899688076
43,2,3,6.761052072688685
43,3,1,3.5358482919687186
43,3,2,7.455772764092984
43,3,3,9.977926068893092
44,1,1,0.5903790386309559
44,1,2,1.7489312376039639
44,1,3,2.7137466560911836
44,2,1,2.1588691436667062
44,2,2,4.786177901385457
